txId,timestep,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,local_feature_1,local_feature_2,local_feature_3,local_feature_4,local_feature_5,local_feature_6,local_feature_7,local_feature_8,local_feature_9,local_feature_10,local_feature_11,local_feature_12,local_feature_13,local_feature_14,local_feature_15,local_feature_16,local_feature_17
2088,21,3.015119,0.005908,1.97085,0.208825,0.606608,3230.274391,0.153504,-0.159617,0.167463,0.321926,0.294171,0.155159,-0.267143,-0.408746,-0.404987,0.499375,-0.44902,-0.648615,0.012731,-0.358204,0.209139,0.260001,0.294136,-0.025423,-0.000229,0.085405,0.361776,0.401685,0.086037,0.176128,0.151052,0.199411,0.236286,-0.12061,-0.179751,0.637531,-0.385896,-0.395958,-0.275459,0.153028,0.772487,-0.021328,-0.401269,-0.130046,-0.447043,0.755055,0.199757,-0.197308,0.171261,0.560716,-0.270957,0.318164,0.347615,0.030175,-0.314997,0.403491,-0.14343,-0.150509,-0.379412,0.259864,-0.051123,0.281816,0.247181,-0.45667,0.229017,0.144415,-0.007122,0.046794,-0.337381,0.498838,-0.636681,0.066482,0.120058,0.093408,0.008886,-0.064058,-0.146448,-0.193913,0.540647,-0.074146,0.292019,0.067637,0.126669,0.257554,-0.062909,-0.008934,-0.011937,-0.268749,0.19153,-0.50506,-0.022468,0.326756,-0.206814,0.014983,-0.559372,0.446805,0.02632,0.492487,0.031184,-0.203724,0.02961,0.369246,-0.409942,0.000294,0.357284,-0.574734,-0.410214,-0.508597,-0.350689,-0.372198,0.164744,0.050101,0.274492,0.219652,0.089005,0.296685,0.456924,-0.003064,-0.363869,0.222427,-0.132146,-0.426318,0.397505,0.147809,-0.200861,-0.160217,0.046625,-0.200831,0.12745,-0.480554,-0.058736,-0.402128,-0.630891,-0.186392,-0.395503,0.49328,-0.278745,-0.285493,0.195658,-0.358956,-0.087828,0.21216,-0.07729,0.273302,0.323124,0.1236,0.295719,-0.079719,0.470303,-0.297146,0.155247,0.277482,-0.228045,-0.085135,-0.322541,0.019917,-0.190465,0.359453,-0.23805,0.335297,-0.114475,0.220613,-0.171978,0.091555,0.119765,0.189359,0.82835,0.001842,0.508946,0.267047,0.604486,0.920071,-0.024695,0.500848,2.898909,0.091034,0.065084,0.053303,0.689848,0.367053,0.061758,0.011446,0.242059
2089,21,7.001308,0.009575,0.452488,3.850103,0.868342,5051.652745,0.472416,-0.571381,0.521245,-0.095821,0.061202,0.249559,0.261967,-0.188917,-0.188096,-0.024901,0.071013,0.682892,0.382612,-0.499828,0.065882,0.208599,-0.398787,0.283059,0.065024,-0.018438,-0.033817,0.175441,-0.1253,-0.134865,0.184425,0.14291,-0.038277,0.176326,-0.210967,0.320544,-0.064086,-0.297749,0.102614,0.465284,-0.125327,0.064505,-0.036915,0.060449,0.566673,0.227623,0.047127,0.343948,0.200228,-0.034179,-0.536191,-0.482571,0.032782,-0.005419,0.208186,-0.459772,-0.296454,-0.223736,-0.306219,-0.396333,0.009111,-0.313721,-0.68676,-0.053833,0.043934,-0.138029,0.275818,0.337836,-0.173796,-0.101849,-0.094471,-0.051897,0.234254,-0.163774,0.696651,0.045563,0.43856,0.269012,-0.101144,-0.061988,0.230121,-0.637539,0.056818,-0.43586,0.131421,-0.291644,0.310684,0.169958,0.127419,-0.235309,-0.197784,-0.154232,0.576064,-0.025701,0.104429,0.526546,-0.02909,0.350749,0.088543,0.188635,0.395727,-0.21544,-0.296087,-0.09833,-0.332977,0.299844,0.274282,0.237851,-0.428723,-0.359888,-0.175655,0.042099,0.130043,0.079439,0.401695,0.242283,-0.175513,-0.197646,0.124809,-0.30899,0.52481,-0.04967,-0.032262,0.06398,-0.111453,-0.161423,0.284497,-0.191602,0.172211,0.252314,0.31617,-0.238468,-0.502395,-0.744164,-0.147255,0.095525,-0.05788,0.095262,0.334699,-0.070371,0.0765,0.062418,-0.156992,0.073327,0.372683,-0.128209,-0.17139,0.25592,-0.002598,-0.274214,-0.148337,-0.120597,0.036232,0.113345,0.025888,-0.063868,0.149794,-0.164088,0.031382,0.563123,-0.015074,-0.516721,0.036011,-0.157774,0.026867,-0.248051,0.883147,0.001109,0.235717,0.18883,0.905155,1.091792,0.072588,0.166966,4.423171,0.169788,0.134078,0.001507,0.701683,0.366904,0.120945,0.033128,0.133153
2090,21,3.836486,0.008526,1.310239,4.854862,0.672467,4504.62974,0.235573,0.272918,-0.068999,0.29349,0.273665,-0.067322,-0.238331,0.518064,0.262513,0.129177,0.288946,-0.32438,-0.097586,0.304173,0.365963,-0.566511,0.490643,0.199241,0.242767,0.553868,-0.132731,-0.189843,0.269597,0.412976,0.497941,-0.08866,0.086792,-0.193645,-0.049248,-0.065906,0.532779,0.293605,0.225682,0.228547,0.000291,0.098718,0.334212,-0.076663,0.569077,0.178431,-0.30006,0.707332,0.15571,-0.314994,0.281162,0.334177,0.107393,0.144126,0.296093,-0.917585,-0.57029,-0.398058,0.722902,-0.081947,0.854298,-0.152883,-0.259111,-0.209407,0.637877,-0.381618,-0.376415,-0.10714,-0.244354,0.346163,0.058595,-0.800948,0.320773,-0.221836,-0.142823,-0.24535,0.00368,-0.156741,0.429582,0.330954,-0.047918,0.940604,0.098137,0.431539,0.811037,0.067876,0.182997,0.24372,0.411765,-0.01846,-0.032881,-0.27993,0.029229,0.298848,0.008791,0.352131,-0.008475,0.652925,-0.077152,-0.232153,0.187343,-0.224302,0.201967,0.111315,0.038708,-0.279629,-0.333397,0.565931,-0.102831,0.317295,-0.172919,-0.251583,0.960669,0.348453,1.046019,0.074107,-0.00239,0.409106,-0.013097,-0.329997,0.240444,0.319164,-0.152342,0.544177,0.35354,0.451181,0.325533,-0.547893,0.222832,0.21428,0.390061,0.256328,-0.138225,-0.186598,0.71316,-0.152784,0.230574,0.508406,-0.55175,-0.285989,-0.374062,-0.445373,0.643358,0.096813,0.424933,0.081162,-0.497702,0.082074,0.072221,0.539324,0.139769,0.230575,0.893999,0.777186,-0.073184,-0.487337,-0.100522,0.295362,0.164305,0.028207,0.210504,0.591165,-0.026279,0.454961,0.49661,-0.242946,0.535336,0.93006,-0.111109,0.505927,0.072627,0.122932,0.31434,-0.918427,-0.161284,-0.048128,-0.149801,-0.12163,0.442819,0.384822,0.185986,0.638654,0.717472
2091,21,3.25781,0.012625,1.134506,1.104932,0.623727,4836.348519,0.670101,0.178307,-0.101768,0.139914,0.294177,-0.143238,0.780741,-0.03172,0.950017,0.130882,-0.474432,0.182408,-0.231665,-0.185632,0.251027,0.174356,-0.066711,-0.075528,0.347522,0.589087,0.695734,-0.127002,0.236852,0.161183,0.485651,-0.042952,0.362096,-0.182516,0.1234,-0.259372,0.686891,0.379007,-0.353494,0.337661,0.567683,0.054113,-0.476706,0.209743,-0.085249,0.333448,0.225413,0.110394,-0.345096,-0.504208,0.333393,-0.098448,-0.141717,0.107593,-0.435632,0.554355,0.120999,-0.08165,0.029938,0.049803,-0.290621,-0.191308,-0.236416,0.294562,-0.181991,0.359475,-0.128107,-0.267533,-0.126195,-0.457007,0.175664,0.066765,-0.143729,0.211683,-0.480135,-0.080688,0.266881,0.135032,-0.388607,0.375176,-0.356784,0.048414,-0.144485,-0.007678,0.141976,0.283344,0.256909,-0.181993,0.455775,0.056921,-0.191868,-0.177669,0.458615,-0.057128,-0.496041,0.144054,-0.003475,0.502653,-0.536255,-0.13476,-0.569154,0.222706,0.124208,0.259986,0.357048,0.274427,0.134962,-0.026739,0.120075,0.274258,-0.232772,0.429244,-0.009015,0.11786,-0.336478,-0.097831,-0.221432,0.309465,-0.202888,0.607846,0.102433,0.09259,-0.124776,0.240086,0.445177,0.045298,-0.191416,0.355669,-0.575336,0.37791,-0.515129,-0.291259,-0.020055,-0.176692,0.009117,0.333476,-0.024265,0.413762,-0.058062,0.404239,0.275113,-0.153033,-0.185157,-0.10453,-0.215742,0.202739,0.202014,0.221757,0.119345,0.461395,0.490563,-0.574045,-0.071233,-0.38066,0.488736,0.802523,-0.183562,0.44477,0.138835,0.00575,-0.27317,0.194908,0.349172,0.109954,0.287693,0.028942,1.896427,0.001281,0.390556,0.165708,1.232864,0.49532,0.100604,0.332308,3.679203,0.202492,0.081,0.098813,0.672432,0.19583,0.075632,0.036958,-0.063441
2092,21,2.775832,0.015781,1.986359,4.124561,0.252347,6988.946773,0.257432,0.133743,0.069555,0.399818,-0.084558,-0.300265,-0.066752,-0.004632,0.109911,0.222284,0.243731,-0.111627,0.33303,-0.282381,-0.530944,0.019249,-0.175502,-0.398297,-0.170269,-0.029313,0.100723,-0.372155,-0.356568,0.728504,0.097317,-0.390904,-0.120149,0.191499,0.029753,0.216703,0.257323,-0.748085,0.318758,-0.197972,-0.352151,0.005176,0.125628,-0.406006,-0.381213,0.337882,0.472026,0.39432,0.064832,0.636253,-0.483231,-0.019235,-0.146011,-0.450398,0.105657,-0.143063,0.342283,-0.19802,0.059519,-0.440923,0.142213,0.259335,-0.112371,-0.823125,0.177412,-0.304614,0.501971,-0.423421,-0.113735,0.032669,-0.303742,-0.405803,-0.426168,0.224353,0.167368,0.354533,0.147291,0.12759,0.452673,0.397188,-0.255056,0.107611,-0.547562,0.230483,-0.164653,0.074987,-0.095384,0.513859,0.191536,0.036255,-0.159438,-0.342069,-0.312732,-0.149971,-0.133019,-0.064082,-0.065389,-0.538991,0.172251,0.174089,0.513115,0.039675,0.096586,0.070783,0.154909,-0.329223,-0.157471,-0.11233,0.049676,-0.087865,0.012298,0.125886,0.077719,0.037607,-0.377294,-0.258479,-0.090391,-0.703158,0.237998,-0.042084,0.47882,-0.575318,-0.082914,-0.194458,-0.467666,-0.3266,0.042042,-0.137632,-0.247954,0.283417,-0.028151,-0.119757,0.334372,-0.295778,0.017799,0.24694,-0.168848,0.342525,0.054465,-0.153851,0.432748,-0.216369,-0.000324,0.119432,0.065654,0.043687,-0.200934,0.118791,0.195396,0.007845,0.170165,-0.10728,-0.265195,-0.098397,0.176152,0.322223,0.154165,-0.100373,-0.41406,-0.167279,0.068762,0.024174,0.326406,0.339457,-0.442046,-0.09265,-0.0959,0.001434,0.884592,0.357274,0.296861,0.561134,0.145584,0.213127,1.71497,0.023591,0.152879,0.06092,0.87215,0.408051,0.113309,0.034527,-0.004315
2093,21,-2.217255,0.00474,1.267761,5.558417,0.562817,2988.817379,-0.106374,0.415855,0.271997,0.240879,-0.400344,-0.012513,0.280964,0.45841,-0.258793,0.143915,-0.445409,0.28408,0.088905,-0.177609,-0.377497,-0.028556,-0.094573,0.623303,-0.182467,-0.030972,0.532577,0.060278,0.232341,0.236917,0.021557,-0.207921,0.34971,-0.833413,-0.026155,0.220599,-0.441922,0.047764,-0.168351,0.170176,0.553587,-0.00022,-0.053012,-0.141567,-0.318403,0.191295,-0.200442,-0.036793,0.403273,-0.071659,-0.066155,0.643968,-0.319935,0.134907,0.751866,0.215772,0.048343,0.074927,0.303194,-0.440383,-0.601016,-0.314613,0.718328,-0.077906,0.202295,-0.406066,-0.063895,0.419923,0.407104,0.525528,0.2124,0.926302,1.142754,-0.088387,-0.113503,0.465664,0.26535,0.174335,0.576115,0.549842,-0.410713,0.42427,0.480535,0.647319,-0.093899,0.227703,0.202878,0.348477,0.370779,0.147722,0.274373,0.29191,-0.395054,0.399137,-0.448284,0.194907,0.062209,-0.35311,0.495805,0.336986,-0.054422,0.324842,1.030921,0.424207,0.526051,-0.035668,-0.591131,0.383157,0.040263,0.286784,0.283018,0.584049,0.223834,-0.592031,-0.330062,-0.202221,0.028882,-0.069666,1.079463,-0.392007,0.038377,0.073825,-0.016303,-0.134995,0.524368,-0.165226,0.147395,-0.493172,0.112378,0.138876,0.290331,1.001423,0.362623,0.455356,-0.071103,0.302405,0.071611,-0.01172,-0.219682,0.231519,0.016948,0.399386,0.030399,-0.179267,0.19627,-0.028154,-0.187273,0.726462,0.08328,-0.464888,0.2483,-0.670816,0.302719,-0.271732,0.337736,-0.404927,-0.393253,0.344672,-0.383992,0.113352,-0.100944,-0.388341,0.277206,0.035874,0.136441,-0.683211,-0.013306,0.388535,-0.615928,0.564396,0.511687,0.390593,0.485318,0.160503,0.458432,-0.307952,0.654251,0.618619,0.149479,-0.201329,0.342065,0.731424,0.956912
2094,21,3.674623,0.000154,0.828798,3.492397,0.258485,1494.202977,0.463692,0.791666,0.283694,-0.250537,0.124188,-0.321456,-0.04475,-0.43121,0.071462,-0.069329,-0.459657,0.114041,0.268295,-0.68627,0.304364,0.374104,-0.240966,0.079885,0.522016,-0.358506,0.273541,0.604248,0.392922,0.449966,0.18044,0.252466,-0.349501,0.253952,0.046781,-0.000739,-0.048498,0.175831,0.043618,-0.48958,-0.205298,0.580579,0.201978,0.343742,0.303531,0.311109,0.52523,-0.052475,-0.358788,0.095287,-0.163553,0.223331,-0.000295,0.219741,0.320543,0.044079,0.031961,-0.15456,0.185553,0.58646,0.671429,-0.177648,0.346924,0.573011,0.02819,0.331599,-0.032036,-0.072605,0.047405,0.497812,0.362025,-0.080358,0.058079,0.32457,-0.189388,0.27897,0.510569,-0.361464,1.202445,-0.188338,0.072405,-0.019023,0.63197,0.288579,0.229429,-0.247289,0.039459,0.348323,0.03008,0.599497,-0.11467,0.016407,-0.19136,0.014002,0.664963,0.295986,-0.182713,0.042221,0.489346,-0.082645,0.596867,0.01474,-0.384405,-0.00458,0.86929,0.370062,-0.346007,-0.33019,0.539191,-0.242792,-0.062611,0.564196,0.323178,0.439199,0.536995,0.36202,-0.207532,0.219287,0.618562,0.386017,0.204699,0.008702,-0.182335,-0.201459,0.302099,-0.155447,-0.583259,0.567988,0.50326,0.070806,-0.023166,-0.75992,0.415969,0.069988,-0.071667,0.105754,-0.143802,-0.413338,0.137769,0.353264,0.114825,-0.199648,-0.196475,0.231855,0.40693,0.123124,0.327798,0.555551,0.712737,0.353712,0.111131,-0.361568,0.104823,-0.105459,0.937756,-0.365543,0.075422,0.201511,0.371475,0.355294,0.404537,-0.485089,0.661916,0.237348,-0.366231,0.407488,0.29098,0.590177,-0.112674,0.903558,0.275766,0.318573,0.966083,0.70689,0.387984,1.195591,0.502071,0.391003,-0.594842,0.01907,0.676221,0.605799,0.162539
2095,21,6.13716,0.008902,2.073833,0.544881,0.650945,5140.386932,-0.012656,-0.048411,0.336924,0.296105,0.195796,-0.4023,0.2355,0.207488,-0.161263,-0.39596,-0.744599,0.397486,-0.326033,0.312715,0.497782,-0.10506,0.200241,0.595484,-0.064138,-0.967905,0.351227,-0.018543,0.440199,0.351071,-0.073278,-0.081558,0.084031,-0.047276,-0.120484,0.043067,-0.331101,0.014853,0.465219,0.211539,0.172701,0.202294,0.435801,-0.8704,-0.054389,0.159464,-0.25488,-0.03425,0.085547,-0.444882,0.246295,-0.301742,0.107767,0.324083,-0.039552,0.128761,0.294843,0.672089,-0.089437,0.238051,0.385487,0.023018,0.17434,-0.482603,-0.092869,0.538651,0.100782,0.141643,-0.130594,0.787855,-0.1835,0.442255,0.046646,-0.412175,0.122753,-0.274188,0.131286,-0.127313,0.250798,-0.578285,0.18759,0.578914,0.171502,0.004897,-0.198587,-0.021889,0.275362,-0.178705,0.018021,-0.336048,-0.137001,0.287773,-0.306487,-0.135815,-0.057216,0.112239,-0.089807,-0.529492,0.334285,0.169289,-0.016365,-0.641161,0.405438,0.562351,-0.024281,0.369826,0.386665,-0.112586,0.105949,0.080277,0.486091,-0.867916,-0.332299,-0.159461,-0.000928,0.603977,-0.166395,0.133184,0.310116,-0.474024,0.5157,-0.116475,0.119792,0.361701,-0.203749,0.159055,0.266553,-0.043477,-0.244905,-0.128135,-0.510101,-0.151072,0.175352,-0.267335,-0.452345,-0.012847,0.081396,-0.540654,0.017907,-0.108583,-0.305514,-0.248338,-0.37765,0.173652,-0.363492,-0.125141,0.29097,-0.382725,0.404409,0.005668,0.040463,-0.201117,-0.043829,-0.41661,-0.130225,-0.05537,0.525414,0.311916,0.379516,-0.050982,-0.24542,0.063194,-0.014276,-0.238018,0.40608,0.878465,0.701057,0.000522,0.323921,0.26181,1.659489,1.571214,0.231977,0.355852,-0.349585,0.172063,-0.004935,0.041122,0.689886,0.306703,-0.00201,0.028922,0.120967
2096,21,6.289701,0.009301,1.248167,1.540493,0.60021,841.781856,0.762959,-0.266545,-0.049698,-0.871408,-0.480062,0.146027,-0.142886,-0.366816,0.182251,-0.121556,0.005868,0.230114,0.455522,0.173532,0.12389,0.138688,0.411922,-0.754626,-0.578854,-0.027193,0.286211,-0.042354,0.067781,-0.086372,0.300942,-0.200669,0.610584,0.274347,-0.090385,0.092329,0.230402,0.010393,0.059973,-0.372449,-0.539852,-0.212913,-0.432634,-0.462774,0.347031,0.207953,-0.090235,0.091281,0.422103,0.012023,0.454698,-0.222419,-0.191173,-0.112669,0.180643,0.085173,0.220686,0.115287,0.237842,0.494396,0.126626,0.320507,-0.09329,0.232975,-0.088992,-0.500915,-0.088456,0.218921,0.332742,0.798346,0.81767,0.474681,-0.487327,0.56318,-0.045505,-0.014728,0.265251,0.314783,0.208881,-0.666528,-0.085878,-0.626166,-0.479808,0.434242,0.336657,0.596475,-0.179715,-0.539123,0.048816,0.562061,-0.119443,-0.375228,-0.100902,-0.029751,-0.078006,0.570361,0.173434,-0.118473,0.48174,0.133271,0.066269,0.301688,0.089232,-0.609509,-0.222596,0.096721,0.852549,0.44733,-0.073929,0.169989,0.003983,-0.356271,-0.061382,0.204065,-0.057196,-0.056323,0.793602,0.160798,0.519933,0.451479,0.330634,0.566541,0.165183,0.001269,0.294032,0.382858,-0.146042,-0.365877,0.148775,0.437933,-0.456283,0.341306,-0.579979,0.592322,-0.231612,0.79171,0.361067,-0.436584,-0.217976,0.455702,0.176983,0.31947,0.228256,0.072465,0.117278,-0.526943,-0.260777,-0.058788,-0.093704,0.093614,-0.004339,-0.492099,-0.187716,-0.001799,-0.230417,0.100333,0.102833,-0.749408,0.852082,0.482938,0.10021,-0.032031,-0.187234,-0.087913,0.166087,-0.300639,0.663739,-0.221636,0.642938,0.000438,0.220388,0.279437,0.199078,0.18791,0.410987,0.356743,0.317012,-0.126717,-0.453038,0.837051,-0.059445,-0.735491,0.07354
2097,21,8.056122,0.012737,0.712794,5.577821,0.902829,1279.144702,0.417639,0.078855,-0.439627,-0.441583,-0.371013,-0.509809,0.150371,-0.095104,-0.027541,0.687629,0.886692,-0.065184,0.478757,0.569999,0.170748,-0.105255,-0.180772,0.330785,0.39407,-0.253292,-0.39321,0.15721,0.195875,0.64809,0.557686,0.624597,-0.540641,-0.558059,0.323079,-0.060618,-0.152758,0.164814,0.890467,-0.361856,0.195266,0.216354,-0.010078,-0.654627,-0.107567,0.684827,0.084564,-0.951874,0.560801,0.147761,-0.175185,-0.267406,0.470431,0.262624,0.031516,0.071147,0.342249,0.292035,-0.227918,-0.040508,0.1956,0.193395,0.333392,0.378792,0.482139,0.19009,0.308541,0.895357,-0.332192,0.902837,0.495593,-0.088909,0.199718,0.471016,0.346266,-0.007258,0.034497,0.055898,0.033112,-0.458016,0.207366,0.223367,0.870216,-0.31432,-0.050127,0.694849,0.256591,0.661883,-0.356702,0.529462,0.340362,-0.280103,-0.121843,-0.949844,0.050552,0.236686,0.086005,-0.269624,0.291989,0.363883,0.458238,0.122012,-0.119045,-0.182486,0.333302,0.191492,0.700612,-0.39354,-0.131059,-0.408922,0.164969,0.143298,-0.045511,-0.17338,0.364889,-0.036236,0.19606,0.120835,0.112534,-0.17332,-0.401095,0.33699,0.364719,0.181973,0.431397,-0.006126,0.115671,0.485044,-0.353853,0.128764,0.56907,-0.082794,0.030263,-0.124444,-0.032567,0.102364,0.024263,0.258517,0.217836,0.214887,0.249987,-0.324255,0.226078,0.721335,0.305931,0.052511,0.353252,0.012008,-0.140459,-0.341841,0.684169,0.19871,0.653653,0.191504,-0.477275,-0.164201,0.390358,-0.156423,-0.112883,0.367132,0.151051,0.569377,0.016457,-0.009075,0.75162,-0.335345,0.972393,0.519284,0.737457,-0.419684,0.569979,0.114873,0.123029,0.584291,0.388996,0.096702,0.489889,0.872165,0.579036,0.185592,0.729521,0.030728,-0.081522
2098,21,6.754898,0.011039,1.4229,5.603565,0.830841,3405.391651,0.950625,-0.296865,0.381756,0.402015,-0.004219,-0.133499,0.148452,-0.320747,-0.176408,0.237312,0.448899,0.225681,-0.126529,-0.647327,-0.221486,0.245067,0.124935,-0.007967,0.057045,-0.259937,0.447992,-0.203115,-0.600052,-0.360233,0.018701,0.171832,0.40732,0.523185,0.676445,0.259215,-0.857119,-0.210295,-0.137135,0.572829,-0.351977,0.297915,-0.373793,-0.563927,0.131921,-0.04702,0.240045,0.054633,0.344674,-0.348531,-0.101082,0.254064,0.193674,0.203154,0.649748,0.113336,0.318313,0.021056,-0.625245,0.207378,-0.446642,0.125363,0.704542,0.277455,-0.006775,-0.492726,-0.376522,0.064289,-0.264247,-0.141735,0.913266,-0.358489,-0.008441,0.169902,-0.62856,-0.01339,-0.074017,-0.032013,-0.539756,0.295951,0.054575,0.280352,-0.219834,-0.398884,-0.417432,0.130897,0.456115,-0.207211,-0.256213,0.162664,0.299497,0.451125,0.345516,0.041323,0.392133,0.496596,0.050992,0.569003,0.375944,0.210614,0.039949,0.05697,-0.227752,0.301181,-0.040665,-0.797179,-0.129696,-0.345087,0.528494,0.013,-0.47697,-0.017232,-0.155093,0.200313,-0.393764,0.201099,0.592715,0.099515,-0.32124,-0.101086,-0.406791,0.152495,0.080914,-0.412201,0.506689,0.641666,0.252038,-0.154804,-0.104616,0.256722,-0.035403,0.896769,0.251331,0.128516,0.21832,-0.362313,0.102394,0.431093,-0.059772,-0.162838,-0.008704,0.411655,0.210408,0.421785,0.354989,-0.169997,0.070662,0.27237,0.317844,0.2606,-0.672486,0.508233,-0.116855,-0.289604,0.168742,0.179928,0.055551,0.458378,-0.179976,-0.184003,0.527177,0.548111,-0.217279,-0.419838,0.191507,0.049938,0.417091,-0.219406,-0.127096,-0.246526,0.131733,-0.5498,-0.179779,-0.037993,-0.128603,-0.125954,0.324717,0.109325,0.481564,0.194667,0.105395,0.356787,0.173822
2099,21,13.320682,0.008614,1.704551,0.487618,1.096187,3132.210828,0.04908,0.068873,0.499672,-0.237612,0.70416,0.388723,0.533303,0.239473,-0.346455,-0.055518,0.430869,0.022501,0.409645,0.401105,-0.137901,0.49637,-0.422544,0.395719,-0.384394,0.7403,-0.319138,0.460161,0.004506,-0.515668,-0.151797,-0.399389,0.436468,-0.146429,-0.330443,0.06033,-0.076045,0.00758,-0.117109,0.153933,0.130816,0.085334,0.03179,-0.055526,0.182233,0.197593,-0.148908,-0.153174,0.050489,-0.090702,-0.764952,0.545735,-0.085461,0.192239,0.431648,-0.077952,-0.108925,0.128382,-0.118998,-0.280175,0.380164,-0.192263,0.223972,0.239501,-0.168873,0.216955,0.586747,0.110261,0.324843,0.299656,0.129161,-0.034132,-0.150459,-0.371569,0.334485,-0.528358,0.184196,0.311437,-0.061389,-0.083931,0.593151,0.624248,0.165613,0.166321,-0.411951,-0.13243,-0.338901,0.141136,0.115045,-0.019444,0.272244,0.089822,0.201854,-0.081984,-0.164734,0.021637,0.007418,0.229593,0.290275,0.20038,0.016668,-0.165286,0.056075,0.298837,-0.160348,0.313564,0.006228,-0.091308,0.976736,-0.293348,0.300981,-0.28945,0.464201,0.152818,0.560171,0.244114,-0.115814,-0.005339,0.402143,-0.286686,0.830631,0.059022,0.278892,0.356553,-0.481362,0.338495,-0.353977,0.545336,0.200617,0.220859,-0.035286,0.11284,-0.561657,0.096575,0.237076,-0.438618,0.313446,-0.001265,-0.169766,0.326252,-0.184353,0.119823,0.375116,0.257392,0.068603,0.323099,-0.160447,-0.287925,-0.109616,0.348192,0.289077,0.515865,-0.386181,0.070913,0.467605,-0.085389,0.199351,-0.315844,-0.012695,-0.350121,0.262102,0.163784,0.136783,-0.307187,-0.109761,-0.334433,0.660687,0.27928,0.17674,0.225003,0.361574,0.313082,0.206218,0.1008,0.25757,0.041654,0.374543,0.005316,0.180369,0.469006,0.875393,-0.160843,-0.555432
2100,21,5.445524,0.015186,1.096152,3.336542,0.441265,2719.128601,0.35889,-0.320748,-0.03473,-0.451292,-0.029184,-0.771003,-0.031058,0.257498,-0.128606,0.441441,-0.185802,-0.085154,-0.12754,-0.232956,0.891194,-0.325386,-0.240377,-0.696508,0.268033,0.185235,0.170083,-0.565078,0.103249,-0.068855,0.155703,0.813814,-0.568161,0.208219,-0.48921,0.12133,0.202348,-0.126725,0.05179,0.159914,-0.581179,-0.415174,-0.250303,0.349719,0.451482,0.533205,0.259314,0.674255,-0.067897,-0.022979,0.044096,-0.186461,-0.308668,-0.262443,0.622482,0.359907,0.036043,-0.401961,-0.045996,-0.447045,-0.253084,-0.518092,0.189231,-0.514727,-0.124251,-0.692339,0.139873,-0.041444,-0.016635,-0.060055,-0.078006,-0.003805,0.12788,0.647947,0.029794,0.092879,0.105786,0.034061,-0.781093,-0.358337,-0.372443,-0.566395,-0.203558,0.120787,0.113553,-0.193795,0.257419,-0.140446,-0.031063,-0.244873,-0.608495,-0.265508,-0.588486,0.086444,-0.029814,0.299667,-0.237676,0.635086,0.414869,-0.25318,-0.028458,0.116077,0.15043,-0.268796,-0.513161,0.160656,-0.668248,0.369156,0.484771,-0.023077,-0.278137,0.134914,0.000409,-0.238258,0.252262,0.145572,-0.131156,-0.146006,-0.476201,-0.201456,-0.039652,0.412641,-0.120845,0.058001,0.20682,0.021184,0.136942,0.166519,0.157435,-0.083231,-0.243711,-0.181791,0.298853,-0.139782,-0.133199,0.178888,0.172188,-0.176597,-0.518293,-0.461485,0.039544,-0.108103,0.210735,-0.197249,0.677854,-0.171803,0.152633,0.802681,0.218086,-0.208558,-0.200973,-0.264089,0.58835,-0.104312,0.409562,-0.608277,0.391816,0.226615,-0.129073,-0.070446,0.208237,0.039962,0.248964,0.193671,0.169599,-0.07235,3.120549,0.000898,0.263531,0.0712,1.294068,1.295914,0.245622,0.474015,4.338692,0.069821,0.179799,0.017806,0.90375,0.215696,0.104965,0.05315,0.097333
