txId,from_wallet,to_wallet,amount_btc,timestamp
1575,1Lm7CruzxRwQnb15,16vgu1XxbXQedo5J,4.9448896,2019-04-23T14:17:00Z
1576,1RJ5vK1m5XkFXC4p,1x3oJrxeU5vzaB1i,4.50539214,2019-04-23T07:24:00Z
1577,1y5g9KS8dGm9MDKE,1VcAx2NyFCi7pmc8,8.13873919,2019-04-23T10:56:00Z
1578,1bMrs8HxrWzH491H,1gQ2G56Eq5L3bQb3,1.46898432,2019-04-23T12:38:00Z
1579,1jSNxV48v1Z1p2ux,1TZFKKsBA219W6qT,7.37244665,2019-04-23T05:25:00Z
1580,1VcAx2NyFCi7pmc8,1F96QJxaM4UdvE9t,1.95407775,2019-04-23T11:05:00Z
1581,1MNWx7D4QRUUiG1c,1BxVvVSPBAfjHad1,4.63723834,2019-04-23T14:43:00Z
1582,1T79Rac8NFGHhECF,17HJUzK5vEjDaUCH,2.71442861,2019-04-23T02:25:00Z
1583,1BbEZgaTPALXoQhj,1iABwSrL7rbezk5N,4.99900975,2019-04-23T22:25:00Z
1584,1L94V1WA3RLHpswz,17DAc2BTkRYYtkeJ,11.13897251,2019-04-23T03:35:00Z
1585,194bpAfnGGE5D119,1C7CVivZBxG9sRpZ,8.20520747,2019-04-23T05:35:00Z
1586,1sXKD77J9MWK6vBR,1CJCQ76bYE1bU6XP,12.58736181,2019-04-23T18:25:00Z
1587,1DUQpGNY5yCNs7U3,1Cm493HpDrKek14f,4.79313671,2019-04-23T18:20:00Z
1588,1PWnXwLJN2cp18zN,1Q1Jx1FnagZcJ3Lo,8.70157323,2019-04-23T03:41:00Z
1589,1TmvfsTenGCM6p5i,13Pae9eivfoz8oAv,10.78299297,2019-04-23T14:05:00Z
1590,1LWBZk28j3vPRqMk,11BXeo4xAVEdmfkD,7.38206163,2019-04-23T07:00:00Z
1591,1WK83Xqamhw4HmCY,1wqoMruVZjrAqRw2,0.67759852,2019-04-23T07:33:00Z
1592,122WkN2Fz9mA3hfE,1SvBuqRbpsFXezAx,1.51830559,2019-04-23T09:38:00Z
1593,199fN4m51aLgVqHd,1hEbUwMWUEfaJYzB,3.44921745,2019-04-23T17:28:00Z
1594,1PfW4rmw4VwCruo4,1vMRWSipQWE9JQGM,9.552651,2019-04-23T22:02:00Z
1595,1qk7RWE4ULArRrq7,1qczkoAMQzbTPCNY,0.96067552,2019-04-23T16:00:00Z
1596,1F6WecCRkeQ7hcPK,1jSNxV48v1Z1p2ux,4.33399602,2019-04-23T04:09:00Z
1597,1mbwTWMeUgzSPG57,1HQxjBP2SAxwdW4R,14.34481461,2019-04-23T14:42:00Z
1598,1TZFKKsBA219W6qT,1RJ5vK1m5XkFXC4p,3.45209751,2019-04-23T19:08:00Z
1599,1Xy8nHgM47i6FHQP,11YDkk59nLowFrWC,1.1303316,2019-04-23T16:07:00Z
1600,1VE4TNuRzEnLZSHa,16vgu1XxbXQedo5J,4.59696871,2019-04-23T08:04:00Z
1601,1xGdcKsU3QqEKzwT,1Fd1eaAEp2SQCLn4,0.41570689,2019-04-23T13:17:00Z
1602,1SVP4oHqRKN4e6DR,1HQxjBP2SAxwdW4R,4.72686668,2019-04-23T04:31:00Z
1603,1VcAx2NyFCi7pmc8,18UGxBHYepxtgc8b,2.35481948,2019-04-23T21:35:00Z
1604,16wAiLkpMMuJMaY5,1C1c9NfjmUH4i56s,14.81625411,2019-04-23T10:35:00Z
1605,1Lq6JbQon9FD4mXf,12prQfyBwRwiQ7xN,1.84372079,2019-04-23T13:05:00Z
1606,1nNWnTqffNRmJgUQ,1DUQpGNY5yCNs7U3,0.50185269,2019-04-23T19:53:00Z
1607,1968pTj3QcDShL9b,1LWBZk28j3vPRqMk,5.05083204,2019-04-23T03:36:00Z
1608,1qk7RWE4ULArRrq7,17HJUzK5vEjDaUCH,6.23559787,2019-04-23T07:58:00Z
1609,1TmvfsTenGCM6p5i,14pdSn19wptXxmSw,3.04344106,2019-04-23T16:54:00Z
1610,1NtyM4w2eJYmcELe,16wAiLkpMMuJMaY5,13.41145029,2019-04-23T20:08:00Z
1611,1dpaZX5GrgB1QB28,148GPMKH7QD8tYb7,11.66269001,2019-04-23T12:47:00Z
1612,1K7eheH3GX8RU456,1wU5UrH5NZ3FH341,12.1721391,2019-04-23T13:20:00Z
1613,18YLNiWgsug4AxXb,1KdwGgoD17CcZRwZ,1.02130029,2019-04-23T22:01:00Z
1614,1sXKD77J9MWK6vBR,31A6EQ7oSqhieQBM,12.95785595,2019-04-23T00:42:00Z
1615,1FCwKXNELWCLUa7F,1PeQ5DWwDRyaFsUH,6.14096798,2019-04-23T18:43:00Z
1616,1bMrs8HxrWzH491H,1G2ycmVfbfgvvvF5,6.30527385,2019-04-23T12:16:00Z
1617,1CWzKN6dnGwkNwwL,1TN5qzi3ueRYX3S1,0.6324316,2019-04-23T00:41:00Z
1618,1Vb3yoA1UuHwoAGS,1hEbUwMWUEfaJYzB,0.29434613,2019-04-23T12:41:00Z
1619,1MPX9humnLRCZmdo,1xQoyBVqB2NVFzkj,2.05845611,2019-04-23T18:22:00Z
1620,1Ze691FgqxPp3PhR,1tFUrLP6Vv7RWdva,5.08814731,2019-04-23T01:08:00Z
1621,1G2ycmVfbfgvvvF5,1LsRJxSoNRTqwb48,0.80276727,2019-04-23T14:17:00Z
1622,14pdSn19wptXxmSw,1qk7RWE4ULArRrq7,11.55563243,2019-04-23T22:21:00Z
1623,18orPehj2oQLcE2H,1BxVvVSPBAfjHad1,9.64676672,2019-04-23T00:56:00Z
1624,1tQGNHthD2YaTMxB,1P5LZ9pox9y37PvG,1.54373876,2019-04-23T23:05:00Z
1625,1VECp2Uvcq4JEsEv,19T21f7VpjFJCyHi,12.90618852,2019-04-23T12:11:00Z
1626,1Vb3yoA1UuHwoAGS,1gYcAvNY55KkGMRy,0.25338711,2019-04-23T15:51:00Z
1627,1dpaZX5GrgB1QB28,1E63uVpmLe4AMj6V,4.58475506,2019-04-23T18:48:00Z
1628,1s4DKiNkzLNKvebH,1hEbUwMWUEfaJYzB,12.8968179,2019-04-23T03:56:00Z
1629,1JwrHM2qHoXKX53t,1UQRKVhaaiBykuHQ,1.46480041,2019-04-23T19:23:00Z
1630,1QX95PQkfufvsd76,1DmWR8LTWHCE4mJa,9.15823556,2019-04-23T10:38:00Z
1631,1yQ8zfL35VnatKho,12cBPqD9dN948L6R,1.15936241,2019-04-23T12:49:00Z
1632,1PfW4rmw4VwCruo4,1dNHdTLMNXDJ6XCm,7.3516318,2019-04-23T13:25:00Z
1633,1BbEZgaTPALXoQhj,1hnHy81d6mhKtPwf,2.24824922,2019-04-23T23:52:00Z
1634,14ArkDK15E15KjBS,1BdPFKagrNfN8TyZ,8.92093979,2019-04-30T08:36:00Z
1635,1DNgwGvVTzNpDGop,1KMk4962MsDuK7b2,10.47651358,2019-04-30T18:14:00Z
1636,13X4eqxD5uQA1X5Y,176RurrR4vviP3HT,6.55976535,2019-04-30T18:50:00Z
1637,1dNHdTLMNXDJ6XCm,1G2ycmVfbfgvvvF5,1.94153137,2019-04-30T11:15:00Z
1638,1NCyyQsgcY76GjJ5,1Pk225k3bpwmpgof,5.05318089,2019-04-30T01:05:00Z
1639,13BHTAnXc77gk9xm,1DmWR8LTWHCE4mJa,9.79237844,2019-04-30T06:55:00Z
1640,11eYHFj3K6Q4neLR,1dBnZM2ZKr3V44Li,0.73698128,2019-04-30T16:46:00Z
1641,1b4cwTnfNcWn9zz2,1tQGNHthD2YaTMxB,1.95286825,2019-04-30T11:59:00Z
1642,1LrrxBcvrigRP7PP,1G8LrcvWxHvwBNPr,11.94019698,2019-04-30T15:23:00Z
1643,1bQPxmPLdN1ddTT1,1YEs9MfeR9TTJ7HL,12.59547114,2019-04-30T09:39:00Z
1644,176ruzWkbVip1SUr,1qoBFvYFCweu3FUZ,3.11603355,2019-04-30T01:04:00Z
1645,1XkuXBH7JyiCRNsp,1CJCQ76bYE1bU6XP,2.96083817,2019-04-30T09:48:00Z
1646,1GBqzXwG9BkMXDFf,1g3R7XEtJcxkCRjp,8.75825302,2019-04-30T20:38:00Z
1647,1Fd1eaAEp2SQCLn4,1eHdD9CmutfkiTPf,9.11895548,2019-04-30T00:33:00Z
1648,1ofRenewZhVKtP4Z,1ZZTRazEHBH3R5Qz,6.28967257,2019-04-30T07:27:00Z
1649,11YDkk59nLowFrWC,1QBKaXJNEFgNPPdB,10.92108685,2019-04-30T13:14:00Z
1650,1NZ3GAtqtJP25yF4,1CZXtBWYzRfRFfNd,2.82727752,2019-04-30T10:48:00Z
1651,1g3R7XEtJcxkCRjp,1H38vMgDepmZHMxt,13.56825811,2019-04-30T01:50:00Z
1652,1XNMrCC1GkssGbtP,1f1KVJ1HD7WNNpqY,14.13831408,2019-04-30T12:44:00Z
1653,1b4cwTnfNcWn9zz2,1wQAavS7pKydFTtq,7.75042739,2019-04-30T23:51:00Z
1654,18a2q1L9WCa1KKkT,1gQ2G56Eq5L3bQb3,2.73787663,2019-04-30T03:08:00Z
1655,1aAHuEHLbe7DE9jy,1CBKUFsVDi3KMaRb,14.62481096,2019-04-30T20:51:00Z
1656,1WDuTzvPch7rmU1X,1RLBV7h2XHH7fnof,1.10572871,2019-04-30T19:13:00Z
1657,1rWJ2i7CyHU2Ns4m,18xU1Uod8DEj59Q5,7.4421469,2019-04-30T23:49:00Z
1658,1CJCQ76bYE1bU6XP,1wjB3BRssDb8BhZ2,3.44436337,2019-04-30T13:24:00Z
1659,1wUaHVe7NRc8Xoa9,1nNWnTqffNRmJgUQ,2.94314484,2019-04-30T09:35:00Z
1660,1JwrHM2qHoXKX53t,1Rbpeq3vVvvgJjUo,11.45530889,2019-04-30T18:48:00Z
1661,1vPzykFZ81JA7fEP,1wjB3BRssDb8BhZ2,12.7247969,2019-04-30T01:36:00Z
1662,1HQxjBP2SAxwdW4R,176ruzWkbVip1SUr,2.41047203,2019-04-30T10:01:00Z
1663,1SVP4oHqRKN4e6DR,17Gy8pc9sKyMbPcs,3.31642671,2019-04-30T21:15:00Z
1664,1f9v43Xk1s68FSiu,14ArkDK15E15KjBS,13.39541865,2019-04-30T16:38:00Z
1665,1sQnDPLJ6nx1gzYK,1td6fZydavhWrvD8,13.9941778,2019-04-30T19:41:00Z
1666,1E2CNBHMFsFKTAUL,3yPiVMh5dp8KPR9t,13.61558592,2019-04-30T16:13:00Z
1667,1Ya477bembmPDC5e,1HE5A9X4VFRvs69Q,7.10076137,2019-04-30T07:43:00Z
1668,1g36umfR2kiGj276,1rW19tXCvifK49fv,5.16991199,2019-04-30T19:51:00Z
1669,1WKBC1BaA9puhK8J,1c8eacFH4WH2tJia,9.18439043,2019-04-30T05:20:00Z
1670,1sq9w7hH5aJBpW63,1K5tPoKFBRutRkmN,7.36286905,2019-04-30T04:40:00Z
1671,1N8wjBELrLKHbMA1,1y7WwKtqszVBcS2C,0.31454304,2019-04-30T07:29:00Z
1672,1g3R7XEtJcxkCRjp,1g3R7XEtJcxkCRjp,4.03864134,2019-04-30T16:38:00Z
1673,1bMADFnNRNjk26ri,19FAKT2N5LniVr2M,7.67282449,2019-04-30T11:19:00Z
1674,1DT5XE2pRiJmX718,1SVP4oHqRKN4e6DR,0.63246836,2019-04-30T00:27:00Z
1675,1uCzs2DS7L4tawtB,1Ze691FgqxPp3PhR,9.1266692,2019-04-30T00:43:00Z
1676,19FAKT2N5LniVr2M,11eYHFj3K6Q4neLR,9.23225577,2019-04-30T16:40:00Z
1677,1xQoyBVqB2NVFzkj,15Ha2CawZG7cHxRA,13.82003293,2019-04-30T16:36:00Z
1678,1pboE89Tw179ao8E,1QX95PQkfufvsd76,13.02658665,2019-04-30T17:19:00Z
1679,1rQ6aDz23A2Wp9xk,188wH6iE31SEdx9j,0.63277707,2019-04-30T12:18:00Z
1680,1rgNxjB9oN2TJDev,1YEs9MfeR9TTJ7HL,4.02671187,2019-04-30T13:39:00Z
1681,1X8REorWWbZsKkTP,1AfUZmao8Q8K5CcP,0.51884046,2019-04-30T19:39:00Z
1682,176RurrR4vviP3HT,19ZQn5nvoG39PhES,10.70277155,2019-04-30T21:42:00Z
1683,1w4DDT88jkdvqU1H,1KpZXFFbQHyshdBR,1.51430097,2019-04-30T06:09:00Z
1684,1AfUZmao8Q8K5CcP,1YFVeahnYSW64Tmn,6.04973972,2019-04-30T18:35:00Z
1685,1wXB1erZ6bdzRkrJ,1syBc5NTtNmk4btw,12.01229358,2019-04-30T21:16:00Z
1686,1ceWLubskVDrfKnA,17H7LwyNAdSmBgAk,23.77967929,2019-04-30T12:18:00Z
1687,1EzihFiUPDcFgs16,1trNjrZ7qc9pAyJg,4.66663511,2019-04-30T19:48:00Z
1688,1MyWQKq1M8cFTixK,1h9mEfenzJbW4gNk,5.80437741,2019-04-30T05:56:00Z
1689,1HSG21KF9DsV9h8v,1nKySGyDHiESYSt9,2.89954776,2019-04-30T21:17:00Z
1690,1PCqRRY5NvPrpdLc,13JKYzr7aCwCAYiy,6.87478351,2019-04-30T03:11:00Z
1691,1pboE89Tw179ao8E,1MyWQKq1M8cFTixK,1.65458469,2019-04-30T16:50:00Z
1692,1TySac9ASAqUD12T,1ofRenewZhVKtP4Z,2.09267166,2019-04-30T22:44:00Z
1693,1Gv16bv4MT4KMMjK,31nV2DrVWAFeyqYT,3.78422797,2019-04-30T09:19:00Z
1694,1ZZTRazEHBH3R5Qz,1YB137ChL817hoh2,5.00443673,2019-04-30T09:20:00Z
1695,1Ywg7Q775xiv9GrR,1wXB1erZ6bdzRkrJ,7.02735258,2019-04-30T12:30:00Z
1696,1BbEZgaTPALXoQhj,1QBKaXJNEFgNPPdB,3.34018254,2019-04-30T20:09:00Z
1697,1CJCQ76bYE1bU6XP,1r7RxwaKdSRLiBNu,0.88599347,2019-04-30T02:07:00Z
1698,1RJ5vK1m5XkFXC4p,3Cy58imRd5rntwwS,0.53048842,2019-04-30T17:10:00Z
1699,1UcQanrs8E9bF3fU,1c7MqcajSaoyQvuo,4.40425721,2019-04-30T14:52:00Z
1700,1WKBC1BaA9puhK8J,1tdNQa5ePjjY9dMK,9.80222903,2019-04-30T13:14:00Z
1701,1Uhd4wi7qyD77d5D,1uJnJUziXWCaq5fA,3.31159556,2019-04-30T07:55:00Z
1702,1ywSCFxbMby3WYFs,12HFq7AZAMcJEnpD,9.5263125,2019-04-30T03:22:00Z
1703,1H9EzdacNFBExDbt,1mA26temRswXwWt5,7.42733552,2019-04-30T17:14:00Z
1704,1gQ2G56Eq5L3bQb3,3Y8vT7ASAd4qeB7t,2.27881145,2019-04-30T15:29:00Z
1705,13e5rMp8T3rKpF5m,1wjB3BRssDb8BhZ2,2.43469839,2019-04-30T15:32:00Z
1706,11MU3s8mo2Wv4mP4,1sdn3PZWak3MKjxE,2.60044434,2019-04-30T16:47:00Z
1707,11wfm6GjN3FT3jPu,1g3R7XEtJcxkCRjp,9.71694493,2019-04-30T01:39:00Z
1708,1f1KVJ1HD7WNNpqY,1YFVeahnYSW64Tmn,3.94198256,2019-04-30T17:54:00Z
1709,1gYcAvNY55KkGMRy,1b66vZr5A7ByxDCX,6.948031,2019-04-30T03:59:00Z
1710,1P2hrV8V5G8xNiob,1XkuXBH7JyiCRNsp,4.98745917,2019-04-30T11:47:00Z
1711,1WB9gmep4jiq2aFh,1Vb3yoA1UuHwoAGS,4.37645866,2019-04-30T18:50:00Z
1712,1PobkGAcsDthod5q,1ehP4kraCyfDdin8,9.12139242,2019-04-30T10:31:00Z
1713,1N1GanX4r3fBWAZQ,3bBqbQivvMVbDbZj,4.62252238,2019-04-30T12:01:00Z
1714,1mPgySB6nNp4NtTA,1CiKTHZmnrv53NdE,9.35085122,2019-04-30T18:54:00Z
1715,1ccgdQXiLLrhQ2QH,1PgSmZRijboCzfp3,5.47300127,2019-04-30T22:21:00Z
1716,1H9EzdacNFBExDbt,1CZXtBWYzRfRFfNd,10.13844615,2019-04-30T23:56:00Z
1717,1RJ5vK1m5XkFXC4p,1SVP4oHqRKN4e6DR,3.32499961,2019-04-30T06:21:00Z
1718,1sXKD77J9MWK6vBR,1JJCDTwoAFteK613,6.62902747,2019-04-30T21:49:00Z
1719,13wQdZHUzQQMBPQa,1bosF2uXW2LbGfEb,7.71641993,2019-04-30T10:00:00Z
1720,1AfUZmao8Q8K5CcP,1BUmY8YHKCgu6N79,1.52983152,2019-04-30T18:42:00Z
1721,1VBEWwGrVxxDmH7H,3M239b5DEVh1NKFV,1.24029224,2019-04-30T01:50:00Z
1722,1UiBeQvQEtTj47qh,1oeTDN5HqCg3T7VM,10.07832439,2019-04-30T09:38:00Z
1723,1D491Zgk2Y8bMKwZ,1vPy17eombVGCr7m,1.69836916,2019-04-30T10:44:00Z
1724,13X4eqxD5uQA1X5Y,1hmDDQnZd3fwKFds,14.25698171,2019-04-30T17:42:00Z
1725,1YTKJrW55hcdQmNJ,1dgP5iYyNjEdjzJf,7.89856955,2019-04-30T23:18:00Z
1726,1HE5A9X4VFRvs69Q,1DT5XE2pRiJmX718,6.4958276,2019-04-30T22:10:00Z
1727,19FAKT2N5LniVr2M,1rywYxiEGmh1J5gg,5.85542072,2019-04-30T13:05:00Z
1728,1ry7u31iLPgEqmDF,1BCunKfeARTRXgPx,13.11091502,2019-04-30T21:51:00Z
1729,1BCunKfeARTRXgPx,18Pwu5LG5mY6GwN9,13.43224917,2019-04-30T01:53:00Z
1730,1KsiwuEHiEUovHeg,1dpaZX5GrgB1QB28,14.56861017,2019-04-30T14:05:00Z
1731,1Snda2Tdx776g9jV,1fJYDzKVrv6qvx3B,1.30687149,2019-04-30T01:06:00Z
1732,1ZZTRazEHBH3R5Qz,1h6Xw6p2BgV6aevF,6.06067804,2019-04-30T00:44:00Z
1733,1hG71VmozVr8hrU4,1umVrfVRkm1kAPC2,2.74712261,2019-04-30T16:45:00Z
1734,1fXRWFQkodYaJSn4,11CxF3hJ67djH9EQ,5.02176901,2019-04-30T08:50:00Z
1735,1SVP4oHqRKN4e6DR,3AZSyahATYfVAd1i,2.43878736,2019-04-30T04:35:00Z
1736,1AfUZmao8Q8K5CcP,16vgu1XxbXQedo5J,10.47151306,2019-05-07T07:25:00Z
1737,1L6ouHa3L2kuuBmY,1gJ4ncA1edARWrbB,7.75300625,2019-05-07T06:10:00Z
1738,12oqboLigEsKhqv4,1WNtMDRb4yNLn2nC,3.78080287,2019-05-07T11:53:00Z
1739,1iQanud375u25sc9,1qFjgSfPTQ1XSojB,5.69891665,2019-05-07T22:51:00Z
1740,1C1c9NfjmUH4i56s,1gYcAvNY55KkGMRy,3.80119606,2019-05-07T07:13:00Z
1741,1dneZ88JhxpgAgsD,1K3jQtjj7jPoH2T3,13.41328469,2019-05-07T13:23:00Z
1742,1X8REorWWbZsKkTP,1wA9JQv5bBoHTNkX,0.28377946,2019-05-07T05:23:00Z
1743,1CZXtBWYzRfRFfNd,1HSG21KF9DsV9h8v,7.92881962,2019-05-07T04:53:00Z
1744,1bosF2uXW2LbGfEb,1rQ6aDz23A2Wp9xk,1.45455979,2019-05-07T03:05:00Z
1745,1MyWQKq1M8cFTixK,1LrrxBcvrigRP7PP,0.6313321,2019-05-07T05:48:00Z
1746,1uJnJUziXWCaq5fA,1QBKaXJNEFgNPPdB,3.17738707,2019-05-07T14:41:00Z
1747,1f1KVJ1HD7WNNpqY,1bYmgRkXfXFc6ceB,4.37876924,2019-05-07T18:24:00Z
1748,1E63uVpmLe4AMj6V,1rWJ2i7CyHU2Ns4m,0.29379332,2019-05-07T16:41:00Z
1749,1D491Zgk2Y8bMKwZ,11YtRTFn1oSL3zXR,4.12485445,2019-05-07T20:34:00Z
1750,1hzugAi4qWHZLX4b,1ehP4kraCyfDdin8,2.74635336,2019-05-07T05:01:00Z
1751,1W2Z3WUV5mN1nmcH,1rgNxjB9oN2TJDev,5.11984203,2019-05-07T19:31:00Z
1752,13B2Q2Eg3888BFJv,1YRiDhGvwuLrmoBE,4.71382771,2019-05-07T09:17:00Z
1753,13Pae9eivfoz8oAv,1jmEHJTm62dP3wq9,8.43282523,2019-05-07T19:20:00Z
1754,1BEmM3Ddv4o9jY9f,3yPiVMh5dp8KPR9t,2.07767701,2019-05-07T15:16:00Z
1755,1QJkexwJrAv7AeMS,1RJ5vK1m5XkFXC4p,13.30833186,2019-05-07T10:09:00Z
1756,1eHdD9CmutfkiTPf,1WB9gmep4jiq2aFh,10.23217202,2019-05-07T21:48:00Z
1757,1ZLVtyB12dfemPpP,1sdn3PZWak3MKjxE,8.55300096,2019-05-07T00:26:00Z
1758,1bP5YXsxy97Q1Run,12L3GGbNeTTeMwrz,4.58128265,2019-05-07T15:37:00Z
1759,1oeTDN5HqCg3T7VM,1Ze691FgqxPp3PhR,14.69337027,2019-05-07T16:44:00Z
1760,1rWJ2i7CyHU2Ns4m,1jFU921ThTZqpEV3,2.51307102,2019-05-07T01:01:00Z
1761,1eHdD9CmutfkiTPf,1CxxWTdSD4DWGoAn,14.59363045,2019-05-07T00:28:00Z
1762,1ofRenewZhVKtP4Z,1PgSmZRijboCzfp3,6.50589985,2019-05-07T22:57:00Z
1763,1vPzykFZ81JA7fEP,1yCEH1ZvzKth2QMM,1.52125428,2019-05-07T20:55:00Z
1764,1bMrs8HxrWzH491H,17HJUzK5vEjDaUCH,10.36498462,2019-05-07T14:29:00Z
1765,1NBG1wdMMmkw2pSD,1trNjrZ7qc9pAyJg,3.65200102,2019-05-07T21:46:00Z
1766,1K5tPoKFBRutRkmN,1ccgdQXiLLrhQ2QH,0.27941755,2019-05-07T00:34:00Z
1767,1cKXYF2pg3VQZCCd,1JwrHM2qHoXKX53t,4.3079125,2019-05-07T08:36:00Z
1768,1TN5qzi3ueRYX3S1,1y9pJedRpkAis53A,13.87352522,2019-05-07T13:35:00Z
1769,1KG3E9XzsSQhjUqw,1PA3SuhtCjMMNEQV,7.23831617,2019-05-07T08:19:00Z
1770,1vPzykFZ81JA7fEP,1FE7n6nhVhpG36AG,3.8124336,2019-05-07T16:59:00Z
1771,1mTZ2KCk9vkDkx9m,1MPX9humnLRCZmdo,3.55153416,2019-05-07T01:59:00Z
1772,1qoBFvYFCweu3FUZ,1ETvKBaUPiin8YVz,14.70225424,2019-05-07T03:22:00Z
1773,1NoPtJnH1GNviQy9,1E63uVpmLe4AMj6V,3.61445482,2019-05-07T10:26:00Z
1774,13UkDZHj8FgGUDxb,3yPiVMh5dp8KPR9t,2.90545137,2019-05-07T10:19:00Z
1775,1xiYe9aH2odBg91N,1PWnXwLJN2cp18zN,1.03591733,2019-05-07T05:07:00Z
1776,1VE4TNuRzEnLZSHa,1w7PPqsKLwfwSnRo,4.19676067,2019-05-07T12:07:00Z
1777,1DvQ83XH8CAbgPcF,1HA1Nh2iuumeHNuv,35.75389119,2019-05-07T14:42:00Z
1778,1TN5qzi3ueRYX3S1,1DUQpGNY5yCNs7U3,6.32961177,2019-05-07T10:35:00Z
1779,1Ya477bembmPDC5e,1PfW4rmw4VwCruo4,0.33192322,2019-05-07T19:41:00Z
1780,1DEtNbkeByLEKrEN,1wA9JQv5bBoHTNkX,0.50453094,2019-05-07T08:15:00Z
1781,12HFq7AZAMcJEnpD,1y9pJedRpkAis53A,7.39559161,2019-05-07T02:25:00Z
1782,1QJkexwJrAv7AeMS,1ywSCFxbMby3WYFs,13.54800646,2019-05-07T15:47:00Z
1783,1mu4unH7AU6TwDq5,3AZSyahATYfVAd1i,1.25330327,2019-05-07T22:57:00Z
1784,1zo6VADjfWFtx3d1,13e5rMp8T3rKpF5m,14.30902646,2019-05-07T02:16:00Z
1785,1y5g9KS8dGm9MDKE,1jFU921ThTZqpEV3,2.15934406,2019-05-07T06:15:00Z
1786,1FFd83RpS3DcMbX3,1P2hrV8V5G8xNiob,10.21810053,2019-05-07T21:11:00Z
1787,1DT5XE2pRiJmX718,12tu3yoXAs5xf7FE,4.13883579,2019-05-07T08:11:00Z
1788,1X4qF1enzpoiWB8y,1MCX7JwBBHr7ogza,0.74473627,2019-05-07T03:45:00Z
1789,1xAP8fcDtF8bC1iz,18Pwu5LG5mY6GwN9,11.49340411,2019-05-07T05:55:00Z
1790,1jSNxV48v1Z1p2ux,1YB137ChL817hoh2,0.72234252,2019-05-07T08:24:00Z
1791,1BYnrH8VYnoVkfPa,1Ep6D28bJwQ9fhu2,1.09100294,2019-05-07T08:33:00Z
1792,1vPy17eombVGCr7m,1jjTKyMs1hK42t6r,9.91006487,2019-05-07T05:27:00Z
1793,1wRJF38GuNp6V9Ag,1GgUk1pE2xYWkEp1,14.18028339,2019-05-07T13:08:00Z
1794,1x3oJrxeU5vzaB1i,176bFA8cpA43nK9s,1.70053242,2019-05-07T07:11:00Z
1795,1Hn6EhDddRt6TuDW,18a2q1L9WCa1KKkT,1.36477123,2019-05-07T13:48:00Z
1796,1JRtUG5Lb9TR5ftT,1Xm28HBz8K7oS2Ps,10.55797451,2019-05-07T00:02:00Z
1797,1ZZTRazEHBH3R5Qz,1m9P6QGeT5XApSjF,10.61912729,2019-05-07T23:19:00Z
1798,1UcQanrs8E9bF3fU,1jSNxV48v1Z1p2ux,11.93919335,2019-05-07T21:12:00Z
1799,1VhigAMVPspqh7MT,3yPiVMh5dp8KPR9t,5.03842024,2019-05-07T01:59:00Z
1800,1zHdtY5BbP1Ydp4P,13wQdZHUzQQMBPQa,6.45036844,2019-05-07T13:00:00Z
1801,1LrrxBcvrigRP7PP,1kKA1dfnPdMxRYE6,12.80797267,2019-05-07T23:03:00Z
1802,12prQfyBwRwiQ7xN,16fqu7hnqB6r2Qr8,7.41998996,2019-05-07T05:24:00Z
1803,1RJ5vK1m5XkFXC4p,1BWFUE95QLowe2NQ,13.70558527,2019-05-07T16:54:00Z
1804,1DT5XE2pRiJmX718,1ENtKQwCYB1gQwwR,3.74736332,2019-05-07T19:41:00Z
1805,1NCyyQsgcY76GjJ5,1DNgwGvVTzNpDGop,12.26728965,2019-05-07T21:03:00Z
1806,199fN4m51aLgVqHd,17jC1Ei7B2LYpRju,13.35328428,2019-05-07T11:06:00Z
1807,1KRGS7Jo1z9Qj82v,1Gv16bv4MT4KMMjK,8.89368882,2019-05-07T09:44:00Z
1808,1d8edzTH8oYWX94B,1NKK8fSMtXB3KsAM,7.95364832,2019-05-07T23:21:00Z
1809,1Md93HRhPXR8xZQA,31u2kj2PUBoHKUe6,33.38252309,2019-05-07T23:55:00Z
1810,1LrrxBcvrigRP7PP,17HJUzK5vEjDaUCH,8.27848498,2019-05-07T20:50:00Z
1811,1P7QqLzF6JZ7hxuv,1ccgdQXiLLrhQ2QH,2.29668608,2019-05-07T14:42:00Z
1812,1duDD76PYqtoyNfz,12HFq7AZAMcJEnpD,3.4805536,2019-05-07T01:01:00Z
1813,1j85QkqiMZzNH7xc,1h6Xw6p2BgV6aevF,5.70310404,2019-05-07T00:03:00Z
1814,1umVrfVRkm1kAPC2,1wA9JQv5bBoHTNkX,9.36665224,2019-05-07T01:07:00Z
1815,1sXKD77J9MWK6vBR,1B4YuG7YNBtdrAtS,7.9781911,2019-05-07T20:39:00Z
1816,1j2k7sqBneFq8w3p,1wA9JQv5bBoHTNkX,0.88480631,2019-05-07T10:48:00Z
1817,1TxPGdCGUmsBP2ew,1rxtaX3BLLRUwH2P,3.18645522,2019-05-07T10:33:00Z
1818,1y4cfwPZLE6pHUxG,1HE5A9X4VFRvs69Q,3.15427096,2019-05-07T19:18:00Z
1819,13JKYzr7aCwCAYiy,1aJYLcVYbQnzu7Dj,1.01124638,2019-05-07T21:05:00Z
1820,1rQ6aDz23A2Wp9xk,15Ha2CawZG7cHxRA,3.69495072,2019-05-07T16:29:00Z
1821,1W1z6QA3tiZwBVWm,1Z23NF2em6mRjZK2,7.60607994,2019-05-07T22:52:00Z
